Año,Mes,Aeropuerto,Infraestructura,IT,IR,NPI,NPN,TUUAN_VER,TUUAN,TUUAI_VER,TUUAI,IRAD_VER,IRAD,AADM_VER,AADM,ADEP_VER,ADEP,ALC_VER,ALC,AOOA_VER,AOOA,ADAH_VER,ADAH,AEHE_VER,AEHE,IREA_VER,IREA,IRIF_VER,IRIF,IRR_VER,IRR,Entidad_Infraestructura
2020,Abril,Andahuaylas,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2020,Abril,Arequipa,AAP,18153.51,22233.7,508,1469,Si,6004.31,Si,2028.1,Si,8254.630000000001,No,0,No,0,Si,-9003.630000000001,No,0,No,0,Si,1206.41,Si,173.36,No,0,Si,562.8299999999999,Aeropuertos Andinos del Perú S.A.
2020,Abril,Atalaya,COR,0,0,0,60,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Abril,Ayacucho,AAP,0,0,0,26,Si,8.02,No,0,Si,616.61,No,0,No,0,Si,-661.16,No,0,No,0,Si,224.83,Si,1358.5,No,0,Si,503.51,Aeropuertos Andinos del Perú S.A.
2020,Abril,Cajamarca,ADP,0,0,0,233,Si,645.2700000000001,No,0,Si,1247.02,No,0,No,0,Si,184.42,Si,867.8299999999999,Si,124.47,Si,205.89,Si,2.84,No,0,Si,595.06,Aeropuertos del Perú S.A.
2020,Abril,Chachapoyas,ADP,0,0,0,3,Si,0,No,0,Si,90.52,No,0,No,0,No,0,Si,241.62,No,0,No,0,No,0,No,0,Si,109.96,Aeropuertos del Perú S.A.
2020,Abril,Chiclayo,ADP,120663.27,5904.97,13,87,Si,351.5,No,0,Si,3727.45,No,0,No,0,Si,2276.65,Si,666.3199999999999,Si,-318.06,No,0,Si,82.84,No,0,Si,105062.23,Aeropuertos del Perú S.A.
2020,Abril,Cusco,COR,0,22532.83,1078,4329,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Abril,Huánuco,COR,0,0,0,60,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Abril,Huaraz-Anta,ADP,0,0,0,26,Si,116,No,0,Si,81.5,No,0,No,0,No,0,No,0,No,0,No,0,Si,0.21,No,0,Si,44.3,Aeropuertos del Perú S.A.
2020,Abril,Ilo,COR,0,0,0,312,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Abril,Iquitos,ADP,272034.14,37656.11,352,2375,Si,7118.1,Si,4836.48,Si,11499.6,No,0,No,0,Si,3532.88,Si,1999.59,Si,3186.76,No,0,Si,1272.28,No,0,Si,216862.77,Aeropuertos del Perú S.A.
2020,Abril,Jauja,COR,0,0,0,20,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Abril,Juliaca,AAP,0,0,0,119,Si,276.03,No,0,Si,830.1,No,0,No,0,Si,-479.75,No,0,No,0,Si,3709.7,Si,8.09,No,0,Si,220.47,Aeropuertos Andinos del Perú S.A.
2020,Abril,Lima,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,985.8,No,0,Aeropuertos Andinos del Perú S.A.
2020,Abril,Lima,ADP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,73305.48,Si,1694052.04,Aeropuertos del Perú S.A.
2020,Abril,Lima,LAP,0,0,0,1134,Si,9018.8,Si,-504.07,Si,319104.35,No,0,No,0,No,0,No,0,No,0,No,0,Si,209362.08,No,0,No,0,Lima Airport Partners S.R.L.
2020,Abril,No precisa,COR,0,0,0,0,Si,18962.01,Si,12090,Si,6992.1500000000005,No,0,No,0,Si,60356.7,Si,1066.42,Si,7679.92,Si,1834.73,Si,452.83,No,0,No,0,CORPAC S.A.
2020,Abril,Pisco,ADP,0,0,0,6,Si,0,No,0,Si,309.61,No,0,No,0,No,0,Si,246.92,Si,69.92,No,0,Si,69.45,No,0,Si,179.70999999999998,Aeropuertos del Perú S.A.
2020,Abril,Piura,ADP,32509.13,10374.73,298,133,Si,403.75,Si,3936.58,Si,3974.99,No,0,No,0,Si,3636.66,Si,589.75,Si,334.21999999999997,Si,112.55,Si,40.67,No,0,Si,10805.98,Aeropuertos del Perú S.A.
2020,Abril,Pucallpa,ADP,0,0,0,393,Si,886.05,No,0,Si,3378.66,No,0,No,0,Si,2953.63,Si,882.05,Si,633.15,No,0,Si,1153.1899999999998,No,0,Si,2166.15,Aeropuertos del Perú S.A.
2020,Abril,Puerto Maldonado,AAP,0,0,0,356,Si,716.88,No,0,Si,274.28999999999996,No,0,No,0,Si,-67.09,No,0,No,0,No,0,Si,36.89,No,0,Si,682.15,Aeropuertos Andinos del Perú S.A.
2020,Abril,Tacna,AAP,0,0,0,141,Si,300.66,No,0,Si,1017.71,No,0,No,0,Si,-2894.2,No,0,No,0,Si,2585.55,Si,6.98,No,0,Si,1115.97,Aeropuertos Andinos del Perú S.A.
2020,Abril,Talara,ADP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,Si,206.39,Si,168.76,Si,-623.25,No,0,No,0,No,0,Si,711.22,Aeropuertos del Perú S.A.
2020,Abril,Tarapoto,ADP,24591.67,9657.42,79,597,Si,2653.2,Si,1085.46,Si,2417.46,No,0,No,0,Si,2824.3,Si,1366.4,Si,-1355.97,Si,96.08,Si,242.53,No,0,Si,6966.71,Aeropuertos del Perú S.A.
2020,Abril,Trujillo,ADP,24792.07,10836.15,161,485,Si,1480.05,Si,2212.14,Si,3941.35,No,0,No,0,Si,1392.03,Si,732.25,Si,3766.06,No,0,Si,232.85,No,0,Si,2492.63,Aeropuertos del Perú S.A.
2020,Abril,Tumbes,ADP,0,0,0,15,Si,60,No,0,Si,20,No,0,No,0,Si,-230.62,Si,297.31,Si,-492.18,No,0,No,0,No,0,Si,55.95,Aeropuertos del Perú S.A.
2020,Abril,Yurimaguas,COR,0,0,0,180,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Agosto,Andahuaylas,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2020,Agosto,Arequipa,AAP,0,0,0,2321,Si,4692.610000000001,No,0,Si,14782.35,No,0,No,0,No,0,No,0,No,0,Si,26992.6,Si,353.26,No,0,Si,408.85,Aeropuertos Andinos del Perú S.A.
2020,Agosto,Atalaya,COR,0,0,0,967,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Agosto,Ayacucho,AAP,0,0,0,1507,Si,3217.72,No,0,Si,2735.49,No,0,No,0,Si,20.97,No,0,No,0,Si,5508.469999999999,Si,1265.79,No,0,Si,259.13,Aeropuertos Andinos del Perú S.A.
2020,Agosto,Cajamarca,ADP,0,0,0,317,Si,563.07,No,0,Si,1237.34,No,0,No,0,Si,-835.15,Si,867.8299999999999,Si,9.23,No,0,Si,425.96,No,0,Si,697.9399999999999,Aeropuertos del Perú S.A.
2020,Agosto,Chachapoyas,ADP,0,0,0,602,Si,1004,No,0,Si,172.08,No,0,No,0,No,0,Si,241.62,No,0,No,0,Si,16.810000000000002,No,0,Si,109.96,Aeropuertos del Perú S.A.
2020,Agosto,Chiclayo,ADP,0,0,0,11761,Si,26704.5,No,0,Si,11259.1,No,0,No,0,Si,1494.41,Si,708.93,Si,1834.61,No,0,Si,62.849999999999994,No,0,Si,608406.23,Aeropuertos del Perú S.A.
2020,Agosto,Cusco,COR,0,48132.79,146,6292,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Agosto,Huánuco,COR,0,0,0,64,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Agosto,Huaraz-Anta,ADP,0,0,0,76,Si,152,No,0,Si,42.96,No,0,No,0,No,0,No,0,No,0,No,0,Si,2.92,No,0,No,0,Aeropuertos del Perú S.A.
2020,Agosto,Ilo,COR,0,0,0,275,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Agosto,Iquitos,ADP,194664.56,163376.63,1,34672,Si,75903.3,Si,13.739999999999998,Si,42602.44,No,0,No,0,Si,-2228.54,Si,1999.59,Si,24324.88,No,0,Si,5471.92,No,0,Si,8357.41,Aeropuertos del Perú S.A.
2020,Agosto,Jauja,COR,0,0,0,3,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Agosto,Juliaca,AAP,0,0,0,1907,Si,3295.9300000000003,No,0,Si,2889.06,No,0,No,0,Si,77,No,0,No,0,Si,7194.58,Si,393.56,No,0,Si,158.8,Aeropuertos Andinos del Perú S.A.
2020,Agosto,Lima,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,1018.66,No,0,Aeropuertos Andinos del Perú S.A.
2020,Agosto,Lima,ADP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,137732,Si,1241582.92,Aeropuertos del Perú S.A.
2020,Agosto,Lima,LAP,5716799.54,2877630.61,8187,95200,Si,486253.31,Si,130528.36,Si,531995.69,No,0,No,0,No,0,No,0,No,0,No,0,Si,276352.41000000003,No,0,No,0,Lima Airport Partners S.R.L.
2020,Agosto,No precisa,COR,0,0,0,0,Si,16816.51,Si,40,Si,15356.44,No,0,No,0,Si,980.4,Si,23120.01,Si,7129.92,Si,6737.91,Si,2464.7799999999997,No,0,No,0,CORPAC S.A.
2020,Agosto,Pisco,ADP,0,0,0,4,Si,7.76,No,0,Si,931.95,No,0,No,0,No,0,No,0,Si,183.74,No,0,Si,389.67,No,0,Si,135.72,Aeropuertos del Perú S.A.
2020,Agosto,Piura,ADP,76303.58,56282.56,6,15659,Si,35981.25,Si,79.26,Si,14209.86,No,0,No,0,Si,-873.8499999999999,Si,589.75,Si,4476.6500000000005,Si,562.7700000000001,Si,24.39,No,0,Si,9269.99,Aeropuertos del Perú S.A.
2020,Agosto,Pucallpa,ADP,0,0,0,16744,Si,39337.65,No,0,Si,21217.15,No,0,No,0,Si,-656.06,Si,882.05,Si,5881.88,No,0,Si,2023.82,No,0,Si,1858.19,Aeropuertos del Perú S.A.
2020,Agosto,Puerto Maldonado,AAP,0,0,0,29,Si,28.84,No,0,Si,1745.61,No,0,No,0,No,0,No,0,No,0,Si,2810.38,Si,47.53,No,0,Si,769.54,Aeropuertos Andinos del Perú S.A.
2020,Agosto,Rioja,COR,0,0,0,7,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Agosto,Rodríguez de Mendoza,COR,0,0,0,6,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Agosto,Tacna,AAP,0,0,0,1074,Si,1709.79,No,0,Si,2920.53,No,0,No,0,No,0,No,0,No,0,Si,11016.69,Si,317.91999999999996,No,0,Si,208.49,Aeropuertos Andinos del Perú S.A.
2020,Agosto,Talara,ADP,0,0,0,4062,Si,7948.74,No,0,Si,1742.02,No,0,No,0,Si,183.78,Si,168.76,Si,1501.65,No,0,Si,57.120000000000005,No,0,Si,1817.26,Aeropuertos del Perú S.A.
2020,Agosto,Tarapoto,ADP,0,0,0,281,Si,648.4499999999999,No,0,Si,1601.27,No,0,No,0,Si,-273.07,Si,736.55,Si,-8.84,Si,459.82,Si,133.66,No,0,Si,1692.06,Aeropuertos del Perú S.A.
2020,Agosto,Tingo María,COR,0,0,0,3,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Agosto,Trujillo,ADP,0,0,0,7379,Si,18844.65,No,0,Si,9740.87,No,0,No,0,Si,594.3499999999999,Si,732.25,Si,6179.84,No,0,Si,437.52,No,0,Si,411446.32,Aeropuertos del Perú S.A.
2020,Agosto,Tumbes,ADP,0,0,0,3106,Si,6176,No,0,Si,1482.34,No,0,No,0,Si,427.27,Si,297.31,Si,1269.05,Si,96.27,Si,4.44,No,0,Si,3761.49,Aeropuertos del Perú S.A.
2020,Agosto,Yurimaguas,COR,0,0,0,2335,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Diciembre,Andahuaylas,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2020,Diciembre,Andahuaylas,COR,0,0,0,6,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Diciembre,Arequipa,AAP,457756.92,317827.82999999996,851,82225,Si,202365.88,Si,3973.01,Si,76571.15000000001,No,0,No,0,Si,21243.91,Si,1164.75,No,0,Si,1206.37,Si,233.62,No,0,Si,1412.63,Aeropuertos Andinos del Perú S.A.
2020,Diciembre,Atalaya,COR,0,0,0,1700,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Diciembre,Ayacucho,AAP,0,0,0,12512,Si,26026.02,No,0,Si,5724.55,Si,2263.66,No,0,Si,243.77,Si,590.52,No,0,Si,7981.48,Si,1119.43,No,0,Si,419.44,Aeropuertos Andinos del Perú S.A.
2020,Diciembre,Cajamarca,ADP,0,0,0,19239,Si,38506.59,No,0,Si,7506.98,No,0,No,0,Si,797.81,Si,867.8299999999999,Si,1505.6,No,0,Si,19.26,No,0,Si,1601.91,Aeropuertos del Perú S.A.
2020,Diciembre,Chachapoyas,ADP,0,0,0,1139,Si,1888,No,0,Si,245.02,No,0,No,0,No,0,Si,241.62,No,0,No,0,No,0,No,0,Si,116.23,Aeropuertos del Perú S.A.
2020,Diciembre,Chiclayo,ADP,0,0,0,39045,Si,90359.25,No,0,Si,31378.93,No,0,No,0,Si,4340.08,Si,708.93,Si,1480.6699999999998,No,0,Si,53.17,No,0,Si,912710.87,Aeropuertos del Perú S.A.
2020,Diciembre,Cusco,COR,0,0,0,89167,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Diciembre,Huánuco,COR,0,0,0,5918,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Diciembre,Huaraz-Anta,ADP,0,0,0,82,Si,168,No,0,Si,16.439999999999998,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,6.88,Aeropuertos del Perú S.A.
2020,Diciembre,Ilo,COR,0,0,0,2868,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Diciembre,Iquitos,ADP,0,0,0,74102,Si,174913.2,No,0,Si,74373.27,No,0,No,0,Si,7488.6,Si,2288.21,Si,27441.03,No,0,Si,3794.57,No,0,Si,8922.79,Aeropuertos del Perú S.A.
2020,Diciembre,Jaén,COR,0,0,0,13320,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Diciembre,Jauja,COR,0,0,0,8258,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Diciembre,Juliaca,AAP,0,0,0,30864,Si,63007.13,No,0,Si,12844.72,No,0,No,0,Si,1450.71,Si,856.22,No,0,Si,1798.64,Si,56.720000000000006,No,0,Si,216.75,Aeropuertos Andinos del Perú S.A.
2020,Diciembre,Lima,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2020,Diciembre,Lima,ADP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,70105.95999999999,Si,934787.99,Aeropuertos del Perú S.A.
2020,Diciembre,Lima,LAP,14000252.29,10101276.65,154255,615513,Si,3082848.17,Si,1753576.1900000002,Si,1453404.14,No,0,No,0,No,0,No,0,No,0,No,0,Si,300125.49000000005,No,0,No,0,Lima Airport Partners S.R.L.
2020,Diciembre,Moquegua,COR,0,0,0,93,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Diciembre,Nazca,COR,0,0,0,3,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Diciembre,No precisa,COR,0,0,0,0,Si,206433.1,No,0,Si,62385.71,No,0,No,0,Si,7443.35,Si,6560.23,Si,7945.92,Si,37662.850000000006,Si,675.49,No,0,No,0,CORPAC S.A.
2020,Diciembre,Pisco,ADP,192.20999999999907,6520.23,1,554,Si,756.6,Si,39.63,Si,3972.56,No,0,No,0,No,0,Si,157.83,Si,4186.72,No,0,Si,314.76,No,0,Si,-20414.06,Aeropuertos del Perú S.A.
2020,Diciembre,Piura,ADP,216780.98,175329.68,15,52336,Si,123096.25,Si,105.68,Si,40525.05,No,0,No,0,Si,11630.5,Si,589.75,Si,3729.9,Si,114.47,Si,56.45,No,0,Si,11140.53,Aeropuertos del Perú S.A.
2020,Diciembre,Pucallpa,ADP,0,0,0,42846,Si,103682.7,No,0,Si,43260.95,No,0,No,0,Si,4652.1,Si,882.05,Si,6893.860000000001,No,0,Si,2278.64,No,0,Si,3506.88,Aeropuertos del Perú S.A.
2020,Diciembre,Puerto Maldonado,AAP,68551.87,30630.58,4,13854,Si,29952.39,Si,27.4,Si,5975.76,No,0,No,0,Si,202.97,Si,345.25,No,0,Si,7981.48,Si,472.92,No,0,Si,489.94,Aeropuertos Andinos del Perú S.A.
2020,Diciembre,Rodríguez de Mendoza,COR,0,0,0,669,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Diciembre,Tacna,AAP,0,0,0,23911,Si,50169.25,No,0,Si,10934.14,No,0,No,0,Si,496.96,Si,635.26,No,0,Si,4825.63,Si,249.5,No,0,Si,626.54,Aeropuertos Andinos del Perú S.A.
2020,Diciembre,Talara,ADP,0,0,0,25320,Si,50154.33,No,0,Si,10179.08,No,0,No,0,Si,5565.72,Si,168.76,Si,1463,Si,5531.58,Si,29.18,No,0,Si,237227.19,Aeropuertos del Perú S.A.
2020,Diciembre,Tarapoto,ADP,0,0,0,54457,Si,124393.5,No,0,Si,51820.99,No,0,No,0,Si,3604.26,Si,1645.76,Si,3525.76,Si,9862.08,Si,401.19,No,0,Si,5370.06,Aeropuertos del Perú S.A.
2020,Diciembre,Tingo María,COR,0,0,0,1095,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Diciembre,Trujillo,ADP,168235.86,134130.41999999998,2369,30947,Si,75616.2,Si,11266.8,Si,32991.58,No,0,No,0,Si,4727.6500000000005,Si,732.25,Si,5888.51,No,0,Si,1320.82,No,0,Si,3651.77,Aeropuertos del Perú S.A.
2020,Diciembre,Tumbes,ADP,148615.93,62703.15,14,24481,Si,47520,Si,96.18,Si,9170.47,No,0,No,0,Si,4620.26,Si,297.31,Si,1158.96,Si,1729.48,Si,17.66,No,0,Si,70641.89,Aeropuertos del Perú S.A.
2020,Diciembre,Yurimaguas,COR,0,0,0,2272,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Enero,Andahuaylas,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2020,Enero,Arequipa,AAP,949712.2,688020.49,2492,171709,Si,436716.85,Si,17029.12,Si,144223.26,No,0,No,0,Si,35745.28999999999,Si,590.14,No,0,Si,34692.52,Si,344.03,No,0,Si,3855,Aeropuertos Andinos del Perú S.A.
2020,Enero,Atalaya,COR,0,0,0,1810,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Enero,Ayacucho,AAP,0,0,0,29144,Si,62062.21,No,0,Si,12770.58,Si,2206.8500000000004,No,0,Si,1418.6,Si,372.96,No,0,Si,3623.62,Si,381.01,No,0,Si,933.91,Aeropuertos Andinos del Perú S.A.
2020,Enero,Cajamarca,ADP,0,0,0,49294,Si,104521.4,No,0,Si,19625.980000000003,No,0,No,0,Si,5704.23,Si,867.8299999999999,Si,2465.25,Si,4804.110000000001,Si,43.52,No,0,Si,3574.17,Aeropuertos del Perú S.A.
2020,Enero,Chachapoyas,ADP,0,0,0,354,Si,708,No,0,Si,73.92,No,0,No,0,Si,105.3,Si,241.62,No,0,No,0,Si,0.28,No,0,Si,135.98000000000002,Aeropuertos del Perú S.A.
2020,Enero,Chiclayo,ADP,3377168.74,239883.99,1391,62640,Si,153596,Si,10369.85,Si,58138.880000000005,No,0,No,0,Si,16608.760000000002,Si,791.48,Si,1954.99,No,0,Si,1470.3,No,0,Si,3082004.6,Aeropuertos del Perú S.A.
2020,Enero,Cusco,COR,0,336952.52999999997,15954,310620,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Enero,Huánuco,COR,0,0,0,4761,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Enero,Huaraz-Anta,ADP,0,0,0,30,Si,24,No,0,Si,16.439999999999998,No,0,No,0,Si,757.2,No,0,No,0,Si,104.32,No,0,No,0,Si,2296.8100000000004,Aeropuertos del Perú S.A.
2020,Enero,Ilo,COR,0,0,0,3490,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Enero,Iquitos,ADP,518467.46,410805.29,64,102288,Si,268176.2,Si,398.46,Si,89148.40999999999,No,0,No,0,Si,20278.39,Si,1999.59,Si,35306.46,No,0,Si,2250.4300000000003,No,0,Si,15889.45,Aeropuertos del Perú S.A.
2020,Enero,Jaén,COR,0,0,0,25575,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Enero,Jauja,COR,0,0,0,21214,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Enero,Juliaca,AAP,0,0,0,41675,Si,86672.40999999999,No,0,Si,19102.66,No,0,No,0,Si,10339.11,Si,607.64,No,0,Si,8775.66,Si,39.260000000000005,No,0,Si,384.62,Aeropuertos Andinos del Perú S.A.
2020,Enero,Lima,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,372.28,No,0,Aeropuertos Andinos del Perú S.A.
2020,Enero,Lima,ADP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,52361.880000000005,Si,496513.2,Aeropuertos del Perú S.A.
2020,Enero,Lima,LAP,34356088.39,25043185.28,714644,1175568,Si,5522693.87,Si,9314245.52,Si,3710579.5,No,0,No,0,No,0,No,0,No,0,No,0,Si,290667.41000000003,No,0,No,0,Lima Airport Partners S.R.L.
2020,Enero,Mazamari,COR,0,0,0,8,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Enero,Nazca,COR,0,0,0,13843,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Enero,No precisa,COR,0,0,0,0,Si,680459.43,Si,91280,Si,233613.54,No,0,No,0,Si,95501.49,Si,7326.87,Si,9827.46,Si,92931.9,Si,2910.52,No,0,No,0,CORPAC S.A.
2020,Enero,Pisco,ADP,37492.85,20348.79,33,3508,Si,6817.160000000001,Si,184.94,Si,7977.34,No,0,No,0,Si,943.86,Si,246.92,Si,7905.18,No,0,Si,490.76,No,0,Si,3309.44,Aeropuertos del Perú S.A.
2020,Enero,Piura,ADP,426718.87,350015.13,25,97740,Si,233567,Si,132.1,Si,79878.26,No,0,No,0,Si,22392.91,Si,593.9499999999999,Si,5549.95,Si,16882.95,Si,205.48,No,0,Si,10173.06,Aeropuertos del Perú S.A.
2020,Enero,Pucallpa,ADP,0,0,0,63221,Si,162909.5,No,0,Si,63470.07,No,0,No,0,Si,11587.79,Si,882.05,Si,9149.21,No,0,Si,1575.44,No,0,Si,5299.17,Aeropuertos del Perú S.A.
2020,Enero,Puerto Maldonado,AAP,0,0,0,28312,Si,60448.6,No,0,Si,12760.98,No,0,No,0,Si,2214.74,Si,345.7,No,0,Si,928.55,Si,113.41,No,0,Si,1731.62,Aeropuertos Andinos del Perú S.A.
2020,Enero,Rioja,COR,0,0,0,30,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Enero,Tacna,AAP,0,0,0,44958,Si,96539.77,No,0,Si,19792.03,No,0,No,0,Si,5054.07,Si,317.63,No,0,Si,5061.42,Si,386.5,No,0,Si,775.57,Aeropuertos Andinos del Perú S.A.
2020,Enero,Talara,ADP,143013.29,119090.71,27,37851,Si,77979.03,No,0,Si,14811.57,No,0,No,0,Si,3537.65,Si,168.76,Si,1597.53,Si,20739.980000000003,Si,495.97,No,0,Si,3601.3700000000003,Aeropuertos del Perú S.A.
2020,Enero,Tarapoto,ADP,0,0,0,82954,Si,212166.9,No,0,Si,73828.42,No,0,No,0,Si,15125.87,Si,1366.4,Si,4369.84,Si,24686.129999999997,Si,212.13,No,0,Si,9180.31,Aeropuertos del Perú S.A.
2020,Enero,Tingo María,COR,0,0,0,1669,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Enero,Tocache,COR,0,0,0,23,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Enero,Trujillo,ADP,320760.55,243789.61,4544,54005,Si,137407.1,Si,27301.38,Si,58895.28,No,0,No,0,Si,17567.14,Si,732.25,Si,6615.41,No,0,Si,1184.13,No,0,Si,8486.05,Aeropuertos del Perú S.A.
2020,Enero,Tumbes,ADP,116923.55,90649.19,24,33666,Si,68340,Si,164.88000000000002,Si,13979.43,No,0,No,0,Si,6176.38,Si,297.31,Si,1361,Si,2786.38,Si,41.18,No,0,Si,5544.160000000001,Aeropuertos del Perú S.A.
2020,Enero,Yurimaguas,COR,0,0,0,1631,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2020,Febrero,Andahuaylas,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
